"Wavelength, µm",n,k
0.3,0.1934633333333333,2.786081111111111
0.30251256281407035,0.1960886472905066,2.812076698356648
0.3050251256281407,0.19874146733668344,2.8380724281407037
0.307537688442211,0.20142029952393545,2.864044028696112
0.3100502512562814,0.2041071936606107,2.8899479680453544
0.31256281407035175,0.20681610139304113,2.9158646759112012
0.3150753768844221,0.2095449145728643,2.941682497487437
0.31758793969849247,0.2122861312736522,2.9674439717104035
0.3201005025125628,0.2150709235200392,2.993269715038607
0.32261306532663314,0.21785446518305812,3.0189870973917206
0.3251256281407035,0.2206675329589122,3.044756627845108
0.32763819095477387,0.22349770597171906,3.0704583183358656
0.33015075376884423,0.22635603015075378,3.0961826968174204
0.3326633165829146,0.22922881994240873,3.1218264208683872
0.3351758793969849,0.23211814788226845,3.147432949914407
0.33768844221105526,0.23503536213677076,3.17303826469303
0.3402010050251256,0.23795968673153,3.198573305891158
0.342713567839196,0.24091178524199947,3.224118391959799
0.34522613065326635,0.24389103015075378,3.249587123115578
0.34773869346733666,0.24689568505794274,3.275094405701979
0.350251256281407,0.24991353027765087,3.30063460941069
0.3527638190954774,0.25294592110552766,3.3260689402010053
0.35527638190954774,0.2560200758695438,3.351366549413735
0.3577889447236181,0.2591064795129494,3.3768376555856205
0.3603015075376884,0.26221442354630287,3.402169432878679
0.3628140703517588,0.2653464278941879,3.427528222243292
0.36532663316582914,0.26849329145728645,3.4527886767169176
0.3678391959798995,0.2716610077912498,3.47819286570467
0.37035175879396987,0.27487206980850204,3.503565319842456
0.3728643216080402,0.27808846578022856,3.5287880330857826
0.37537688442211053,0.28135045622851096,3.554073779423433
0.3778894472361809,0.28461580074284465,3.5792658204063796
0.38040201005025126,0.2879086457930679,3.6045351939183097
0.3829145728643216,0.2912254062686313,3.6296888910654967
0.38542713567839193,0.2945826331658291,3.654971035175879
0.3879396984924623,0.2979482832193755,3.6800888178597906
0.39045226130653266,0.30134339543244676,3.7051234706050575
0.392964824120603,0.30476407197276706,3.730242384503161
0.3954773869346734,0.30821450955565227,3.755444109128319
0.3979899497487437,0.3116861504372254,3.7804742215012066
0.40050251256281405,0.31518523080518873,3.805556522145612
0.4030150753768844,0.31871678583758484,3.8306265529939774
0.4055276381909548,0.3222540121660936,3.8556733128046248
0.40804020100502514,0.3258562132886656,3.8807608676716923
0.41055276381909545,0.3294584469794226,3.9057065201922017
0.4130653266331658,0.33309817518248175,3.9306879672083044
0.41557788944723617,0.3367837218466433,3.95584266982394
0.41809045226130653,0.3404655575751096,3.9807098096867315
0.4206030150753769,0.3441939312760989,4.005665581074386
0.4231155778894472,0.34796860587660516,4.030796974106644
0.42562814070351757,0.35174221105527637,4.055696481723687
0.42814070351758793,0.3555684344017384,4.080575139549096
0.4306532663316583,0.3594160301507538,4.105424489112228
0.43316582914572865,0.3632966491397384,4.130393363506274
0.43567839195979896,0.36721708542713566,4.1552818760469
0.4381909547738694,0.3711684830604636,4.180113802561194
0.4407035175879397,0.37515223618090454,4.205034837649787
0.44321608040201005,0.3791672987579406,4.229898466862615
0.4457286432160804,0.38321692870603014,4.254675635678392
0.4482412060301507,0.3873049283454308,4.2795268571251315
0.45075376884422114,0.39142177944939427,4.304424772944478
0.45326633165829144,0.395572574996193,4.329200427897061
0.4557788944723618,0.39977108055246285,4.354004359823067
0.45829145728643217,0.40399171419226315,4.378717580803426
0.4608040201005025,0.4082602680067002,4.403481273031826
0.4633165829145729,0.4125666375228746,4.42834645539838
0.4658291457286432,0.41690532577171563,4.45295688671931
0.46834170854271356,0.4213143430636328,4.47784777991079
0.4708542713567839,0.425725207498165,4.502541704590368
0.47336683417085423,0.430183010657684,4.527239297586835
0.47587939698492465,0.4346973714727484,4.551937116350985
0.47839195979899496,0.43925916593838754,4.576749777146603
0.4809045226130653,0.44385008948485744,4.601360743288636
0.4834170854271357,0.4484829094942799,4.626101095637763
0.485929648241206,0.453176184871727,4.6507443570484
0.4884422110552764,0.457908833285599,4.675426079881272
0.4909547738693467,0.4626711397192146,4.700014759363829
0.4934673366834171,0.46748489078043276,4.724696369603117
0.49597989949748744,0.47235819499507586,4.749291175475367
0.49849246231155775,0.4772797397434935,4.7739086987174675
0.5010050251256282,0.4822505950544804,4.798546806806309
0.5035175879396985,0.48727754064439843,4.823159388117055
0.5060301507537688,0.4923495770112699,4.847846289213055
0.5085427135678392,0.4974831994902744,4.872362349787214
0.5110552763819095,0.5026478499130724,4.896928582962204
0.5135678391959799,0.5078919074244462,4.921492007926959
0.5160804020100502,0.5131749593763208,4.946032993472033
0.5185929648241205,0.5185050502512561,4.970513726968173
0.521105527638191,0.5239103988122431,4.995118627683874
0.5236180904522613,0.5293823233283533,5.019563226492824
0.5261306532663317,0.5349010104333325,5.044134107983866
0.528643216080402,0.5404994445679725,5.068644584426557
0.5311557788944723,0.5461366975848403,5.093101410798485
0.5336683417085427,0.5518561690548813,5.117574215400144
0.536180904522613,0.5576261336856695,5.14201815304973
0.5386934673366834,0.563491086548623,5.166564901546359
0.5412060301507537,0.5693786214973171,5.190882833659824
0.543718592964824,0.5753791654474905,5.215363706083157
0.5462311557788945,0.5813804132696679,5.239571482307805
0.5487437185929648,0.5875151734080237,5.264070654090122
0.5512562814070352,0.5937263075540304,5.288383357846142
0.5537688442211055,0.5999696988977143,5.312702802318042
0.5562814070351758,0.6063285278984561,5.337026803539609
0.5587939698492462,0.612750080362128,5.361354056193666
0.5613065326633166,0.6192867992905706,5.3857599710316295
0.563819095477387,0.6258748957968138,5.410058521678159
0.5663316582914573,0.6325265153955103,5.434211083409324
