"Wavelength, µm",n,k
0.3,3.2223333333333337,1.7440000000000002
0.30251256281407035,3.195185400687649,1.7349259455170591
0.3050251256281407,3.177002380322666,1.733272943665697
0.307537688442211,3.1588193599576835,1.731619941814335
0.3100502512562814,3.1407900896889513,1.7300890528592328
0.31256281407035175,3.1302945741365056,1.7345416958208766
0.3150753768844221,3.11979905858406,1.7389943387825202
0.31758793969849247,3.109303543031614,1.7434469817441638
0.3201005025125628,3.1045944603972244,1.751596972960038
0.32261306532663314,3.1007059703278297,1.7602712969609953
0.3251256281407035,3.0968174802584354,1.7689456209619525
0.32763819095477387,3.0962165372316126,1.7795388876199179
0.33015075376884423,3.098500685244404,1.7918161831886708
0.3326633165829146,3.1007848332571952,1.8040934787574237
0.3351758793969849,3.1032447722483387,1.8164569081968984
0.33768844221105526,3.111349813584049,1.8315863186902253
0.3402010050251256,3.11945485491976,1.8467157291835523
0.342713567839196,3.127559896255471,1.8618451396768791
0.34522613065326635,3.1380579427751,1.878406727515127
0.34773869346733666,3.1534409804122654,1.8978919085222028
0.350251256281407,3.1688240180494307,1.917377089529279
0.3527638190954774,3.184207055686596,1.9368622705363552
0.35527638190954774,3.2038663316582916,1.9594814070351758
0.3577889447236181,3.229231251495573,1.9862820770519263
0.3603015075376884,3.2545961713328544,2.013082747068676
0.3628140703517588,3.279961091170136,2.0398834170854268
0.36532663316582914,3.3147797624486057,2.0684880310644127
0.3678391959798995,3.3780506624029236,2.1025218364550025
0.37035175879396987,3.441321562357241,2.1365556418455918
0.3728643216080402,3.504592462311557,2.1705894472361806
0.37537688442211053,3.567863362265875,2.2046232526267704
0.3778894472361809,3.650218550379014,2.1967539391874626
0.38040201005025126,3.7353901711949584,2.182700621752832
0.3829145728643216,3.8205617920109027,2.168647304318201
0.38542713567839193,3.905733412826845,2.1545939868835706
0.3879396984924623,3.9915667450153984,2.1285325012157568
0.39045226130653266,4.080519573674826,2.045861079591506
0.392964824120603,4.169472402334252,1.9631896579672554
0.3954773869346734,4.258425230993679,1.8805182363430046
0.3979899497487437,4.347378059653104,1.7978468147187554
0.40050251256281405,4.414100727518188,1.7130577514437861
0.4030150753768844,4.4103506337658445,1.621555463886597
0.4055276381909548,4.4066005400135,1.5300531763294078
0.40804020100502514,4.402850446261156,1.4385508887722187
0.41055276381909545,4.399100352508812,1.3470486012150316
0.4130653266331658,4.395350258756468,1.2555463136578424
0.41557788944723617,4.372702349777054,1.201602625805082
0.41809045226130653,4.3481075447660835,1.1515283105669192
0.4206030150753769,4.323512739755113,1.101453995328756
0.4231155778894472,4.298917934744144,1.0513796800905943
0.42562814070351757,4.274323129733173,1.0013053648524315
0.42814070351758793,4.250346733668342,0.9565460636515913
0.4306532663316583,4.228177061779486,0.9273149407166551
0.43316582914572865,4.20600738989063,0.898083817781719
0.43567839195979896,4.183837718001774,0.8688526948467834
0.4381909547738694,4.161668046112918,0.8396215719118466
0.4407035175879397,4.139498374224062,0.8103904489769111
0.44321608040201005,4.118031621522246,0.7829808800098054
0.4457286432160804,4.100106630714548,0.7647494791028313
0.4482412060301507,4.082181639906852,0.7465180781958578
0.45075376884422114,4.064256649099154,0.7282866772888833
0.45326633165829144,4.046331658291457,0.7100552763819097
0.4557788944723618,4.02840666748376,0.6918238754749357
0.45829145728643217,4.010481676676063,0.6735924745679618
0.4608040201005025,3.994847116940635,0.6590252107997617
0.4633165829145729,3.9805098941032844,0.6465333730800895
0.4658291457286432,3.9661726712659338,0.634041535360418
0.46834170854271356,3.9518354484285836,0.6215496976407461
0.4708542713567839,3.937498225591233,0.6090578599210742
0.47336683417085423,3.9231610027538824,0.5965660222014026
0.47587939698492465,3.9088237799165317,0.5840741844817304
0.47839195979899496,3.8963254430044962,0.573660354403597
0.4809045226130653,3.885085030415234,0.5646680243321872
0.4834170854271357,3.873844617825972,0.5556756942607776
0.485929648241206,3.86260420523671,0.546683364189368
0.4884422110552764,3.8513637926474478,0.5376910341179582
0.4909547738693467,3.840123380058186,0.5286987040465486
0.4934673366834171,3.8288829674689238,0.5197063739751389
0.49597989949748744,3.817718228825286,0.5107915665282936
0.49849246231155775,3.8088575000606903,0.5042370548394146
