"Wavelength, µm",n,k
0.3,1.646857286,0.972336834
0.30251256281407035,1.5988101535879395,0.8718756626432158
0.3050251256281407,1.550763021175879,0.7714144912864315
0.307537688442211,1.5027158887638197,0.6709533199296493
0.3100502512562814,1.4529383870854282,0.5712905040753773
0.31256281407035175,1.3183727913567846,0.5107471078442214
0.3150753768844221,1.1838071956281409,0.4502037116130654
0.31758793969849247,1.0492415998994973,0.38966031538190943
0.3201005025125628,0.9131615362211084,0.3340904402663306
0.32261306532663314,0.740734241748746,0.3978850719246223
0.3251256281407035,0.5683069472763836,0.461679703582914
0.32763819095477387,0.39587965280402126,0.5254743352412057
0.33015075376884423,0.23183963109547748,0.5924754806884419
0.3326633165829146,0.1992002160201005,0.7097120088291458
0.3351758793969849,0.1665608009447242,0.826948536969847
0.33768844221105526,0.1339213858693472,0.944185065110551
0.3402010050251256,0.10333242964824128,1.0575667762060292
0.342713567839196,0.0963237502512563,1.1266180912814068
0.34522613065326635,0.0893150708542713,1.1956694063567843
0.34773869346733666,0.08230639145728647,1.2647207214321603
0.350251256281407,0.07567650520100501,1.3320461507286432
0.3527638190954774,0.07245575721105525,1.3838386080150757
0.35527638190954774,0.0692350092211055,1.435631065301508
0.3577889447236181,0.06601426123115574,1.4874235225879404
0.3603015075376884,0.06297193985427137,1.5382772698341707
0.3628140703517588,0.06123808030653267,1.5822471434522614
0.36532663316582914,0.05950422075879397,1.6262170170703518
0.3678391959798995,0.05777036121105527,1.6701868906884423
0.37035175879396987,0.056084830683417075,1.7133029944623117
0.3728643216080402,0.05469617842211057,1.7511745120502509
0.37537688442211053,0.05330752616080403,1.7890460296381907
0.3778894472361809,0.051918873899497495,1.8269175472261305
0.38040201005025126,0.050668305859296485,1.8642263933768843
0.3829145728643216,0.0501426799798995,1.8985812144824121
0.38542713567839193,0.04961705410050252,1.932936035587939
0.3879396984924623,0.049091428221105536,1.9672908566934668
0.39045226130653266,0.048527836180904525,2.0012273352311554
0.392964824120603,0.04779128718592965,2.0332580309597987
0.3954773869346734,0.04705473819095477,2.065288726688442
0.3979899497487437,0.04631818919597991,2.0973194224170846
0.40050251256281405,0.04566817462311558,2.128917929452261
0.4030150753768844,0.045364297738693465,2.1587876817135676
0.4055276381909548,0.04506042085427135,2.1886574339748743
0.40804020100502514,0.044756543969849245,2.2185271862361815
0.41055276381909545,0.044451411537688446,2.24820051619598
0.4130653266331658,0.044141827618090455,2.2771774398140705
0.41557788944723617,0.043832243698492465,2.306154363432161
0.41809045226130653,0.043522659778894475,2.3351312870502516
0.4206030150753769,0.043209302432160805,2.3636758561557794
0.4231155778894472,0.04288399589949749,2.3908513026381906
0.42562814070351757,0.04255868936683418,2.4180267491206027
0.42814070351758793,0.04223338283417086,2.4452021956030148
0.4306532663316583,0.04193443919095478,2.4723641868241204
0.43316582914572865,0.041710528386934675,2.4994878823015076
0.43567839195979896,0.041486617582914574,2.526611577778894
0.4381909547738694,0.041262706778894466,2.5537352732562817
0.4407035175879397,0.041089591070351754,2.5804748724723616
0.44321608040201005,0.04104709132160804,2.6062267955879395
0.4457286432160804,0.04100459157286432,2.6319787187035177
0.4482412060301507,0.0409620918241206,2.6577306418190947
0.45075376884422114,0.04093418074371859,2.683384956919598
0.45326633165829144,0.04094030988944723,2.7088115199849243
